artist,author,gernes,heart,name,star,view,words
KAZUTAKE Hazano,Mino,"Action,Adventure,Comedy,Fantasy,Harem,Isekai,Romance,Tragedy", 1069 ,TO DEPRIVE A DEPRIVED PERSON,4.7,371423,176134
Afukuro,Umetane,"Adult,Adventure,Ecchi,Fantasy,Harem,Mature,Seinen", 540 ,Inbi na Doukutsu no Sono Oku de,5,74970,16948
N/A,Kannagi かんなぎ,"Fantasy,Tragedy,One shot", 233 ,"Onee-chan Will Become a Hero, and Save the World!",4.9,29908,3921
N/A,Persona,"Adventure,Fantasy,Isekai,Science Fiction,Supernatural,Web Novel", 72 ,Monster Soul Online,4.5,14120,18566
Kobuichi,Akamatsu Chuugaku,"Action,Comedy,Harem,School Life,Supernatural,Romance,Drama,Ecchi,Super Power", 313 ,Hidan no Aria,4.6,160455,495380
Mayumi Konno,Sugaru Miaki,"Drama,Romance,Seinen,Tragedy", 211 ,Một Câu Chuyện Em Viết,5,51201,100118
N/A,A99,"Drama,Fantasy,Tragedy,One shot", 116 ,Điều ước của tôi là...,4.5,30848,4073
Nagiryo,Kamachi Kazuma,"Comedy,Fantasy,Romance", 355 ,Waltraute-san no Konkatsu Jijou,4.8,67611,63028
Miwano Rag,Takahashi Bisui,"Mystery,Romance,School Life,Drama", 1457 ,"Hoshizora no Shita, Kimi no Koe dake wo Dakishimeru",5,120388,37130
N/A,월야-팬텀,"Action,Adventure,Comedy,Harem,Isekai,Super Power,Supernatural,Web Novel,Fantasy,Korean Novel", 394 ,Running Away From The Hero!,4.9,64692,18153
Suzuhito Yasuda,Fujino Omori,"Action,Adventure,Comedy,Fantasy,Harem,Romance", 420 ,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,5,128131,173167
Sameda Koban,Katsura Kasuga,"Adventure,Comedy,Fantasy,Harem,Isekai,Romance,Ecchi", 668 ,I’m a NEET but when I went to Hello Work I got taken to another world,4.9,170196,173784
Mizumoto Seiryuu,Tenkai,"Adventure,Comedy,Fantasy,Gender Bender,Isekai,Shoujo ai,Slice of Life,Web Novel", 391 ,Nigotta Hitomi no Lilianne,4.9,118893,80666
Kai,Kaoru Sakuragi (Sakura Shu),"Action,Adventure,Drama,Fantasy,Harem,Romance,Shounen", 317 ,Garudeina Oukoku Koukoku Ki,4.8,80999,38675
Mochizuki Kei (望月 けい),Doubashi Shinjirou (土橋 真二郎),"Mystery,Psychological,Tragedy", 100 ,Virtual Jinrou Game,5,9807,15351
加藤いつわ,遊ひびき,"Action,Comedy,Ecchi,Fantasy,Harem,Romance", 87 ,Sennen Sensou Aigis - Gekka no Hanayome,2.4,7087,1302
Miki Nizuna,Miki Nizuna,"Action,Adventure,Comedy,Ecchi,Harem,School Life,Supernatural,Romance", 586 ,I Became a Living Cheat,4.5,94402,53223
N/A,Thái Trí Hằng (蔡智恆),"Comedy,Drama,Romance,Tragedy", 57 ,Không Đổi (不换),4.6,27701,73919
N/A,Park Taesuk,"Action,Adventure,Comedy,Fantasy,Slice of Life,Web Novel", 64 ,Taming Master,5,16908,3775
029,Wagahara Satoshi,"Action,Comedy,Fantasy,Slice of Life,Supernatural,Romance", 1087 ,Hataraku Maou-sama,4.9,469245,800309
Shibano Kaito,Umetane,"Fantasy,Action,Harem,Isekai,Adventure,Romance", 1334 ,Kamigoroshi no Eiyuu to Nanatsu no Seiyaku,4.9,327040,190731
Mtu,Anarukan,"Action,Adult,Comedy,Ecchi,Harem,Mature,Romance,School Life,Seinen,Supernatural,Web Novel", 671 ,X-ray Is More Than I Thought,4.9,101328,46238
N/A,Lý Bạch Bất Thái Bạch,"Comedy,Romance,School Life,Slice of Life,Web Novel,Harem", 330 ,Con gái tương lai tìm đến tận cửa,4.5,125815,66591
Nozomi Ousaka,Torako,"Comedy,School Life,Romance", 235 ,Chuunibyou Demo Koi ga Shitai!,5,71525,208476
Okiura,Yuu Miyazaki,"Action,Comedy,Ecchi,Fantasy,Harem,School Life,Science Fiction,Romance", 268 ,Gakusen Toshi Asterisk,4.8,59278,67997
N/A,Aoe (蒼枝 Aoi Eda),"Adventure,Comedy,Fantasy,Isekai,Slice of Life,Web Novel", 251 ,Arachne,4.9,69796,41011
Minato Fumi,Keikaku Itou,"Action,Drama,Mystery,Science Fiction", 74 ,Harmony,4.8,23132,85882
Shiina You,Kazuki Miya,"Comedy,Fantasy,Isekai,Shoujo,Slice of Life,Web Novel", 123 ,Honzuki no Gekokujou,4.6,15854,8333
N/A,春野隠者,"Action,Adult,Adventure,Drama,Fantasy,Mature,Romance,Seinen,Web Novel", 120 ,Goblin Kingdom,4.6,34702,16618
N/A,トマホーク,"Action,Adventure,Drama,Ecchi,Fantasy,Harem,Isekai,Romance,Web Novel", 395 ,Modern weapons cheat in another world,5,74547,23476
Korie Riko,Yujin Goto,"Comedy,Fantasy,Harem,School Life,Romance", 280 ,Tsuki Tsuki!,5,50872,196438
"Ichika, Yuu, KIM DONGHOON], Yunomi",Akuno - P (mothy),"Drama,Fantasy,Mystery", 129 ,Story of evil,5,34948,29338
Achiki [ Aちき ],Izumi [ 泉 ],"Action,Adventure,Fantasy,Harem,Romance,Web Novel", 730 ,Ore no Shibou Flag ga Todomaru Tokoro wo Shiranai,4.2,290967,63984
Kasukabe Akira,Muku Bunchou,"Action,Adventure,Comedy,Drama,Fantasy,Romance", 1159 ,Ore no Pet wa Seijo-sama,4.8,345240,158080
Ririnra; りりんら,Roy,"Action,Adventure,Comedy,Fantasy,Slice of Life,Web Novel", 389 ,Kamitachi ni Hirowareta Otoko,4.9,40933,32458
N/A,Miki Nazuna,"Action,Comedy,Fantasy,Harem,Slice of Life", 338 ,Slime no Kawa o Kabutta Dragon~ Saijaku no Furishite Shizuka ni Ikitai,4.8,34077,12191
N/A,Hiro Sakurakawa; Hiroro,"Drama,Romance,Slice of Life,Web Novel", 113 ,The Probability I can Kill my Wife Without being Found out,4.9,17020,4835
Slime,Broccoli Lion ブロッコリーライオン,"Action,Adventure,Comedy,Fantasy,Web Novel,Mystery,Shounen", 601 ,"Seija Musou ~Sarariiman, Isekai de Ikinokoru Tame ni Ayumu Michi~",4.6,160961,103417
Subachi ( すばち ),Miki Nazuna ( 三木なずな ),"Action,Adventure,Comedy,Fantasy,Harem,Mystery,Romance,Slice of Life,Supernatural,Web Novel", 281 ,"Although I Am Only Level 1, but with This Unique Skill, I Am the Strongest",4,38538,17068
himesuz,Gamei Hitsuji,"Action,Adventure,Fantasy,Harem,Romance,Shounen", 942 ,Isekai Mahou wa Okureteru!,4.8,272636,134353
Sanba Sou,Uno Bokuto,"Action,Adventure,Fantasy", 228 ,Nejimaki Seirei Senki - Tenkyou no Alderamin,4.6,37844,83040
N/A,McEnroe,"Action,Adventure,Fantasy,Romance,Web Novel", 100 ,The book eating magician,4.5,20753,7312
N/A,Kurokata/くろかた,"Action,Adventure,Comedy,Fantasy,Web Novel", 196 ,Chiyu Mahou no Machigatta Tsukaikata ~Senjou wo Kakeru Kaifuku Youin~,4.8,24512,11857
Houmitsu,Yorozuya Tadahito,"Adventure,Fantasy", 191 ,"Tabi ni Deyou, Horobiyuku Sekai no Hate Made",5,37805,81387
G-Yuusuke,Mikumo Gakuto,"Fantasy,Mystery,Action,Drama,Supernatural", 111 ,Dantalian no Shoka,4.8,30011,59565
Takeoka Miho,Nomura Mizuki,"Drama,Mystery,School Life,Romance", 129 ,Bungaku Shoujo,5,142744,80003
Okiura,Yumizuru Izuru,"Action,Comedy,Harem,Mecha,School Life,Science Fiction,Romance,Ecchi", 403 ,Infinite Stratos,5,140902,381073
Buriki,Hirasaka Yomi,"Comedy,Harem,School Life,Romance", 419 ,Boku wa Tomodachi ga Sukunai,5,195301,383212
VOFAN,NisiOisiN,"Comedy,Drama,Harem,School Life,Supernatural,Romance", 303 ,Monogatari Series,4.8,250796,675415
Itou Noizi,Tanigawa Nagaru,"Comedy,Science Fiction,Romance", 39 ,Suzumiya Haruhi,5,27800,52286
Haimura Kiyotaka,Kamachi Kazuma,"Action,Comedy,Fantasy,Science Fiction,Romance", 578 ,Toaru Majutsu no Index,4.9,708997,1898365
Abe Yoshitoshi,Ninomae Hajime,"Horror,Supernatural", 92 ,Phenomeno,4.9,35023,59559
"Chihiro Aikura, Takashi Takeuchi",Kinoko Nasu,Drama, 110 ,Tsuki No Sango,5,28312,15357
Suzuhito Yasuda,Ryohgo Narita,"Action,Drama,Supernatural,Romance,Comedy,Mystery,School Life", 59 ,Durarara!!,3.4,30401,79947
Ruroo,Reiji Kaitou,"Action,Fantasy,School Life,Romance", 164 ,Kikou Shoujo wa Kizutsukanai,5,38340,99432
Kohada Shimesaba,Shiki Mizuchi,"Action,Adventure,Comedy,Fantasy,Romance", 134 ,Seikoku no Dragonar,4.8,27678,123281
Wannyanpu,Karate,"Fantasy,Science Fiction,Romance", 120 ,Macaron Daisuki na Onnanoko ga Dounika-Kounika Sennen Ikitsuzukeru Ohanashi,5,25117,49388
Refeia,Akamitsu Awamura,"Action,Fantasy,School Life,Romance", 190 ,Seiken Tsukai no World Break,4.7,41478,89562
Miyagi,Ishio Yamagata,"Action,Adventure,Fantasy,Mystery", 102 ,Rokka no Yuusha,5,20324,86118
Won,Misora Riku,"Action,Fantasy,School Life,Romance", 236 ,Rakudai Kishi no Eiyuutan,5,82196,129802
Fuse Ryuuta,Abe Masayuki,"Action,Adventure,Comedy,Drama,Fantasy,Harem,Romance", 187 ,Tsuyokute: New Saga,5,38509,202962
N/A,Fuyumi Ono,"Action,Adventure,Fantasy", 22 ,Thập Nhị Quốc Ký (The Twelve Kingdoms),5,17982,243752
Fuyuyuki,Dozeumaru,"Action,Adventure,Comedy,Drama,Fantasy,Harem,Romance ,Suspense", 709 ,Genjitsu Shugi Yuusha no Oukoku Saikenki,4.8,150006,124611
Yoshinori Shizuma,Kakeru Kobashiri,"Action,Adventure,Fantasy,Supernatural", 142 ,Zero Kara Hajimeru Mahou No Sho,5,21085,62348
N/A,Steel Bambou ( 玉鋼 ),"Action,Adventure,Fantasy,Harem,Super Power,Supernatural", 158 ,Kami Sumeragi Yuusha no eiyuutan 《Ryokou Tan》,3,21644,6328
Lack,井戸正善 (Ido Masayoshi),"Action,Adventure,Fantasy,Isekai,Mature,Romance,Seinen", 172 ,Yobidasareta Satsuriku-sha,4.4,19141,11673
N/A,Miki Nazuna - 三木なずな,"Action,Adventure,Comedy,Fantasy,Harem,Romance,Slice of Life", 280 ,Egao de maryoku chāji mugen no maryoku de isekai saisei,4.6,29436,5885
Kouhaku Kuroboshi,Keiichi Sigsawa,"Action,Comedy,School Life,Shounen", 24 ,Gakuen kino,5,4071,901
N/A,흙수저 / Dirt Spoon,"Action,Adult,Adventure,Drama,Ecchi,Fantasy,Harem,Mature,Romance", 71 ,Green Skin,3,12237,2872
Haga Yui,Inoue Kenji,"Comedy,School Life,Romance", 318 ,Baka to Test to Shoukanjuu,4.7,441365,936740
Chiri; ちり,Kt60,"Action,Comedy,Ecchi,Fantasy,Harem,Isekai,Romance,Slice of Life", 906 ,Damegami to Issho ni Isekai Musou,4.8,206591,89288
N/A,Unhealty-Excellent-Children,Fantasy, 222 ,Taidana Dragon wa Hatarakimono,4.5,56812,20515
Ryuuta Fuse,Masayuki Abe,"Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Harem,Mature,Romance,Tragedy", 109 ,Tsuyokute: NEW SAGA (LN),3,12325,7968
N/A,Noshiyuki Noguchi,"Action,Adventure,Comedy,Fantasy,Harem,Isekai,Mystery,Psychological,Romance,Supernatural,Tragedy", 164 ,Akugyaku no Black Maria,4.4,35132,18876
N/A,Tsukino Ayato,"Action,Drama,Fantasy,Mature,Psychological,Romance,Slice of Life,Super Power,Tragedy,Web Novel", 230 ,Akuyaku Reijo Ni Koi Wo Shite,4.7,40954,23609
Chise Kamoi,Nagomu Torii,"Action,Fantasy,Romance,School Life", 56 ,Kyoukai no Kanata,5,11348,5709
Virginia Nitouhei,Natsukana Semikawa,"Adventure,Isekai,Shounen,Supernatural,Web Novel", 28 ,Isekai Izakaya Nobu!,0,9783,8528
N/A,春野隠者,"Action,Adventure,Drama,Fantasy,Mature,Romance,Seinen,Web Novel", 130 ,Goblin Kingdom,4.9,33966,8790
N/A,IDLE FISH GOES ASHORE,"Adventure,Fantasy,Harem,Web Novel,Action,Comedy,Mystery,Romance,School Life,Shounen,Supernatural", 309 ,NEET Receives a Dating Sim Game Leveling System,4.7,213281,95392
Natsu Natsuna,Natsuki Aoi,"Fantasy,Shoujo,Adventure,Comedy,Slice of Life,Super Power,Shounen,Web Novel", 329 ,Tenseisha wa Cheat o Nozomanai,4.7,60242,135944
N/A,紙城境介,"Drama,Fantasy,Harem,Horror,Psychological,Romance,Web Novel", 222 ,"Do You Think You Can Run After Reincarnating, Nii-san?",4.2,34714,9757
N/A,Daystar,"Action,Adventure,Fantasy,Isekai,Web Novel", 100 ,Lv1 Skeleton,4.5,20605,8318
N/A,ナハァト,"Action,Harem,Romance,Super Power,Supernatural", 1359 ,"Sonomono, nochi ni...",4.6,497402,97039
N/A,春野隠者,"Action,Adventure,Drama,Fantasy,Mature,Seinen,Web Novel", 102 ,GOBLIN KINGDOM,4.5,35911,14270
Takayaki,Shirakome Ryou (Chuuni Suki),"Action,Adventure,Comedy,Drama,Fantasy,Harem,Romance", 3249 ,Arifureta Shokugyou de Sekai Saikyou,4.9,3152197,517257
N/A,Mikage Eiji,"Drama,School Life", 43 ,Kamisu Reina,5,11730,13652
Komine,Suzumu,"Horror,Supernatural", 83 ,Shuuen no Shiori,5,35632,41038
n/a,Makoto Shinkai,"Drama,Slice of Life,Romance", 178 ,Byousoku 5 Centimeter,5,121014,38616
Satoshi Takeshima,Odou Akihiko,"Fantasy,Supernatural,Romance,Super Power,Suspense", 64 ,"Tsukumodou Kottouten - ""Fushigi"" Toriatsukaimasu",5,18485,48981
Kouhaku Kuroboshi,Keiichi Sigsawa,"Adventure,Drama,Fantasy,Science Fiction", 89 ,Kino no tabi - The Beautiful World,5,53991,120008
Takeshi Takeuchi,Nasu Kinoko,"Action,Adventure,Comedy", 69 ,Kara no kyoukai - Ranh giới Hư không,5,23116,23046
Asaba Yuu,Hiiragi★Takumi,"Action,Fantasy,Romance,Ecchi,Harem,School Life,Supernatural,Adapted to Anime,Adapted to Manga", 183 ,Absolute Duo,5,54447,85244
HIMA,Reki Kawahara,"Action,Harem,School Life,Science Fiction,Romance", 104 ,Accel World,4.2,53068,90591
Haimura Kiyotaka,Kamachi Kazuma,"Horror,Mystery,Supernatural,Fantasy,Science Fiction,Suspense", 78 ,A Simple Survey,5,62617,82382
Keiji Yamamoto,Tsumugu Hashimoto,"Drama,Romance", 86 ,Hanbun no Tsuki ga Noboru Sora,5,14805,42631
Rui Araizumi,Hajime Kanzaka,"Action,Adventure,Comedy,Fantasy", 17 ,Slayers,5,9593,40509
N/A,Kougyoku Izuki,Fantasy, 111 ,Mimizuku to Yoru no Ou,5,29710,48012
Shidu,Jin,"Comedy,Drama,Mystery,Supernatural,Romance", 145 ,Kagerou Project,5,50643,147895
Shiromizakan,Sadanatsu Anda,"Comedy,Drama,Romance", 104 ,Kokoro Connect,4.8,30106,195942
Futoshi Nishiya,Kōji Ōji,"School Life,Sports", 7 ,High Speed!,5,11528,68427
Hatsuko,"Kemu Voxx, Kimoto Masahiko","Shounen,Drama,Mystery", 54 ,Jinsei Reset Button,5,10538,6613
Sui Ishida,Shin Towada,"Action,Horror,Shounen,Supernatural,Tragedy", 36 ,Tokyo Ghoul:Days,0,10786,10902
Sakana,Nyun,"Comedy,Fantasy,School Life", 206 ,I got reincarnated and mistaken as a genius?,5,34505,25341
Kamiya Yuu,Kamiya Yuu,"Adventure,Fantasy,Romance", 674 ,No Game No Life,5,135494,357404
ReDrop,Tao Noritake,"Action,Comedy,Drama,Ecchi,Harem,Romance,School Life", 149 ,Chuuko demo Koi ga Shitai!,5,20918,85767
Nardack,Riku Misora (海空 りく),"Action,Ecchi,Harem,School Life,Supernatural,Tragedy", 294 ,Ultimate Antihero,4.4,26599,100121
Choco Fuji,Y.A,"Action,Adventure,Comedy,Drama,Fantasy,Harem,Romance", 375 ,"Hachinan tte, Sore wa nai Deshou!",4,72153,195388
Miya Kazutomo,Tsukiyo Rui,"Comedy,Fantasy,Romance,Slice of Life", 300 ,Okashi shokunin no nariagari ~Tensai Patishie no ryouchi keiei~,5,29302,28856
Shugasuku,Kankitsu Yusura,"Action,Comedy,Ecchi,Fantasy,Harem,Romance,School Life,Seinen,Supernatural", 289 ,Maou na Ore to Fushihime no Yubiwa,4.8,29243,51936
"Akita, Hika, Natsu Natsuna",Fast,"Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Harem,Shounen", 309 ,Shingan no Yuusha,5,29082,11325
N/A,masanimasa,"Action,Adventure,Comedy,Fantasy,Harem,Romance,Web Novel", 117 ,TAKAMI NO KAGO,5,14159,13025
So-bin,Maruyama Kugane,"Action,Adventure,Fantasy,Isekai,Seinen,Super Power", 169 ,Overlord,3.8,58381,3598
N/A,Yonezawa Honobu,"Drama,Mystery,School Life,Romance", 909 ,Hyouka,5,336065,537813
Riv,Kitayama Yuuri,"Action,Adventure,Drama,Fantasy,Harem,Isekai,Romance", 274 ,Seirei Gensouki ~Konna Sekai de Deaeta Kimi ni~,4.6,44758,3754
"Akita, Hika",Kaburagi Haruka,"Adventure,Fantasy,Gender Bender,School Life,Shoujo ai,Slice of Life", 172 ,Eiyuu no Musume to Shite Umarekawatta Eiyuu wa Futatabi Eiyuu o Mezasu (WN),5,28810,4602
N/A,A Gentleman Does Not Speak Whilst He Reads,"Adventure,Comedy,Gender Bender,Harem,Romance,Shoujo ai,Supernatural", 269 ,The Villains Need to Save the World?,3.7,35659,20975
CHuN,Mihara Mitsuki,"Action,Comedy,Fantasy,Harem,Mecha,School Life, Super Power", 450 ,Magika no Kenshi to Shoukan Maou,4.6,49934,355426
N/A,Kitayama Yui,"Action,Adventure,Drama,Fantasy,Harem,Romance,Isekai", 965 ,Seirei Gensouki ~Konna Sekai de Deaeta Kimi ni~,4.6,296242,78965
toi8,Mojikakiya,"Comedy,Fantasy", 160 ,Boukensha ni Naritai to Miyako ni Deteitta Musume ga S Rank ni Natteta,5,17283,3088
Shirai Eiri,Ao JYUMONJI,"Action,Adventure,Drama,Fantasy,Shounen,Tragedy", 371 ,Hai to Gensou no Grimgar,4.9,93795,64873
N/A,Sugaru Miaki,"Psychological,Romance", 87 ,Parasite in Love,4.9,13068,32661
ko có,Nanatsu Hashi,"Action,Adventure,Comedy,Fantasy,Romance,Shounen,Slice of Life,Web Novel", 112 ,Himona shishou to tensai deshi no kanchigai koubou,5,13329,12388
N/A,灰原　悠,"Comedy,Harem,Romance,School Life,Slice of Life,Web Novel", 112 ,Heibon na Ore to Hibon na Karera,5,13605,3977
N/A,古瀬学問,"Adult,Harem,Mature,Mystery,School Life,Seinen,Supernatural", 157 ,Inma no Hado,5,39023,36632
N/A,結城藍人,Comedy, 110 ,400 Years Old Virgin Demon King,3.4,17962,4723
Fukahire,Amano Seiju,"School Life,Adventure,Comedy,Fantasy,Web Novel", 164 ,10 Sai no Saikyou Madoushi,4.2,19312,2832
abec,Reki Kawahara,"Adventure,Fantasy", 173 ,Sword Art Online- Hopeful Chant,4.7,31553,13081
218kalavinka,Amana;アマナ,"Action,Ecchi,Fantasy,Harem,Super Power,Adult,Isekai,Romance", 901 ,Asuka of the scarlet sky,4.6,186218,55944
Mtu,Anarukan,"Adult,Comedy,Ecchi,Harem,Mature,Romance,School Life,Supernatural,Web Novel", 655 ,X-ray Is More Than I Thought,5,98019,31120
Arakawa Masaki,Mikami Teren,"Action,Adventure,Comedy,Fantasy,Harem,Mystery,Romance,Shounen,Tragedy", 535 ,Yuusha Isagi no Maou Hanashi,5,59188,52265
N/A,Mashimesa Emoto,"Romance,Slice of Life", 177 ,Hokuou Kizoku to Moukinzuma no Yukiguni Karigurashi,3.9,25705,24331
N/A,Barairo no hibi (薔薇色の日々),"Adult,Ecchi,Harem,Mature,Web Novel,Incest", 199 ,Parameter Remokon,5,22345,5885
N/A,Tsukino Ayato,"Action,Drama,Fantasy,Mature,Psychological,Romance,Slice of Life,Supernatural,Tragedy,Web Novel", 598 ,Akuyaku Reijo Ni Koi Wo Shite,5,154259,78269
N/A,あまうい白一,"Adventure,Comedy,Ecchi,Fantasy,Harem,Slice of Life,Romance,Super Power", 313 ,DemonLord’s Pet,5,44580,30992
Hidaka Nami (ひだかなみ),Yamaguchi Satoru (山口悟),"Comedy,Harem,School Life,Shoujo ai,Slice of Life,Isekai,Romance,Otome Game", 294 ,I reincarnated into an otome game as a villainess with only destruction flags...,5,63070,21217
N\A,ぷにちゃん(Puni-chan),"Comedy,Romance,Shoujo,Slice of Life,Web Novel", 180 ,HeroxMaou,5,18540,10956
Benio,Morita Kisetsu,"Adventure,Comedy,Fantasy,Shoujo,Shounen,Slice of Life,Web Novel", 762 ,"Slime Taoshite 300 Nen, Shiranai Uchi ni Level MAX ni Nattemashita",4.6,185512,46770
Yuuji Nimura,Taketsuki Jou,"Action,Fantasy,Romance", 121 ,Meiyaku no Leviathan,3.7,9833,1059
Sikorsky,Taketsuki Jou,"Action,Comedy,Ecchi,Fantasy,Harem,Supernatural,Romance", 657 ,Campione!,4.9,203476,738294
Mishima Kurone,Akatsuki Natsume,"Comedy,Fantasy,Romance", 776 ,Kono Subarashii Sekai Ni Shukufuku o!,5,283845,573244
N/A,Kihara Yuu（木原ゆう）,"Action,Adventure,Comedy,Fantasy,Gender Bender,Harem,Shoujo ai", 922 ,"What Came to Mind During My Third Time in Another World was to For Now, Get Naked",4.9,342319,109848
N/A,Nyūsankin 乳酸菌,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Isekai,Mature,Psychological,Romance,Supernatural,Web Novel", 337 ,The Strongest Guild Master Founded a Nation in a Week,5,42354,17478
Fal Maro,Taro Bandou,"Action,Adventure,Fantasy,Comedy", 554 ,Goblin survivor,5,85308,88546
Namanie,Mizuki Mizushiro,"Comedy,Harem,School Life,Romance", 230 ,Psycho Love Comedy,5,34893,47955
"Takeshi Obata, Yoshitoshi ABe",Hiroshi Sakurazaka,"Science Fiction,Action,Mecha,Mystery,Tragedy,Romance,Psychological", 88 ,All you need is kill,5,37706,75053
Ponkan⑧,Wataru Watari,"Comedy,Drama,School Life,Slice of Life,Romance", 516 ,Yahari Ore no Seishun Love Come wa Machigatteiru,4.8,246731,348338
Miyama-Zero,Kasuga Mikage,"Comedy,Romance", 116 ,Oda Nobuna no Yabou,5,36943,91861
N/A,Masaya Takahashi,"Action,Mecha", 14 ,Gundam Sentinel,5,36179,87361
Hiro Kanzaki,Tsukasa Fushimi,"Comedy,Harem,School Life,Romance", 446 ,Ore no Imouto ga Konna ni Kawaii Wake ga Nai,5,209876,697041
Yoshitoshi ABe.,Tatsuhiko Takimoto,"Comedy,Drama,Romance", 89 ,Welcome to the N.H.K,5,34236,63441
Otohiko Takano.,Tsumugu Hashimoto,"Drama,Slice of Life,Romance", 90 ,Kimi to Boku no Uta World's End,5,23231,2994
Takahiro Tsurusaki,Kenji Kube,"Comedy,Harem,School Life,Slice of Life,Romance", 106 ,Famima!,5,19178,6811
Sumihei,Kouhei Azano,"Action,Comedy,School Life,Supernatural,Romance,Super Power", 107 ,Tokyo Ravens,5,39900,130079
N/A,Seito Yuuichi,Fantasy, 82 ,Gensou Sekai no Alice Tale,3.3,38527,26378
kakao,Sugiyama Ryuu,"Comedy,Harem,Romance,Slice of Life", 302 ,Omae wo Onii-chan ni Shite Yarouka!?,5,63119,61001
GotoP + Na-Ga (Key),Jun Maeda,"Action,Adventure,Comedy,Mystery,Supernatural", 77 ,Angel Beats! Track Zero,5,25835,44834
Take,Nisio Isin,"Drama,Mystery,Suspense", 32 ,Zaregoto,5,10527,20451
N/A,Gamei Hitsuji,"Action,Adventure,Fantasy,Harem,Isekai,Romance,Seinen", 346 ,Isekai Mahou wa Okureteru!,4.3,52936,57029
Uruu Gekka,SUZUKI Daisuke,"Comedy,Ecchi,Harem,Romance,School Life,Seinen,Slice of Life", 83 ,Onii-chan Dakedo Ai Sae Areba Kankeinai yo ne,4,12663,9392
Himesuz,Yukiya Murasaki,"Action,Adventure,Drama,Fantasy,Harem,Romance", 218 ,Haken no Kouki Altina,5,35905,58622
Shimotsuki Eito,Lida K,"Action,Adventure,Fantasy", 619 ,Sendai Yuusha wa Inkyou Shitai,4.3,263042,67048
Tetsuo,Mikage Eiji,"Drama,Mystery,Romance,Suspense", 515 ,Utsuro no Hako to Zero no Maria,4.8,79360,127722
Takahiro Tsurusaki,Yukiya Murasaki,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Romance", 233 ,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,5,44454,50397
Hatori Kyoka,Hero Tennki,"Action,Adventure,Comedy,Fantasy,Harem,Science Fiction,Romance,Super Power", 111 ,World Customize Creator,5,18357,10176
Manyako ( マニャ子 ),Yokotsuka Tsukasa ( 横塚 司 ),"Action,Adventure,Drama,Ecchi,Fantasy,Harem,School Life,Supernatural,Romance", 255 ,Boku wa Isekai de Fuyo Mahou to Shoukan Mahou wo Tenbin ni Kakeru,5,51916,8195
Yasaka Minato,Totsuki Yuu,"Action,Comedy,Fantasy,Harem,School Life,Romance", 417 ,Silver Cross and Draculea,5,73857,102005
Hidaka Nami (ひだかなみ),Yamaguchi Satoru (山口悟),"Comedy,Harem,Romance,School Life,Shoujo ai,Slice of Life,Otome Game", 802 ,I reincarnated into an otome game as a villainess with only destruction flags...,5,489847,152243
N/A,Kitayama Yui,"Action,Adventure,Drama,Fantasy,Romance,Tragedy", 784 ,Seirei Gensouki ~Konna Sekai de Deaeta Kimi ni~,4.9,190659,51213
CHuN,Mihara Mitsuki,"Action,Adventure,Comedy,Fantasy,Harem,Mecha,School Life,Romance,Ecchi,Supernatural", 262 ,Magika No Kenshi To Shoukan Maou,4.5,60389,93237
つくぐ,坊木椎哉,"Adult,Fantasy,Mature,Mystery,Psychological,Romance,Tragedy", 128 ,Pygmalion wa Tane wo Maku,4.2,18556,3266
Usatsuka Eiji,Yamaguchi Noboru,"Action,Adventure,Comedy,Fantasy,Harem,Romance", 177 ,Zero no Tsukaima,4.6,82188,258349
Shino,Tsubaki Himana,"Drama,Fantasy,Science Fiction,Romance", 163 ,Clockwork Planet,5,33329,40130
Ukai Saki,Kanzaki Shiden,"Action,Drama,Horror,Mystery,Science Fiction,Romance", 228 ,Black Bullet,4.2,51834,166725
Nardack,Bingo Morihashi,"Drama,Romance", 236 ,Shinonome Yuuko,5,39418,62300
Miyama-Zero,Ichiei Ishibumi,"Action,Comedy,Ecchi,Fantasy,Harem,School Life,Supernatural,Romance", 330 ,High School DxD,4.4,243345,928524
Saori Toyota,Takaya Kagami,"Action,Adventure,Fantasy,Shounen", 123 ,Densetsu no Yuusha no Densetsu,4.3,29659,38255
N/A,Hondou Yuuki - 本堂ゆうき,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Romance,Shounen", 218 ,Young God Divine Armaments,5,27547,14462
Saori Toyota,Takaya Kagami,"Action,Adventure,Fantasy,Shounen", 180 ,Dai Densetsu no Yuusha no Densetsu,5,56239,241143
Kodama Yuu,Sorano Kazuki,"Comedy,Fantasy,Harem,Romance,School Life,Shounen,Slice of Life", 311 ,Chou! Isekai Gakkyuu!!,5,30136,12739
N/A,Lazy Cat Drawing,Comedy, 26 ,The Tale of the Death of a Cockroach (Oneshot),4.6,14515,1837
N/A,Aska,"Adventure,Comedy,Fantasy,Slice of Life", 62 ,That One Time the Essay a Child Wrote over Summer Break was Way too Fantasy(Short Story),5,14769,5189
